date,time,user,text
14.9.2023,15:55,dorgoldenberg,צריך להיזהר לא להידבק
14.9.2023,15:56,שמוליק,"אתה יהודי טוב, אבל סבורני שהרב דוד לא דיבר דווקא על התוכן של הסליחות אלא על הקאדר שבדבר (ואם חשדתי בכשרים וטעיתי בכוונתו, אז לפחות אני מסתכל על זה כך) <ההודעה נערכה>"
14.9.2023,15:57,שמוליק,אין ספק שהצליח לנו יותר עם סוכות וחנוכה מאשר עם סליחות
14.9.2023,15:57,ויני,"שאלה גזענית, למישהו פה יש / היתה גננת אשכנזיה?"
14.9.2023,15:57,שמוליק,זו שאלה עובדתית
14.9.2023,15:57,שמוליק,אמממ
14.9.2023,15:58,שמוליק,וואלה אני לא יודע
14.9.2023,15:58,ויני,חביבי חנוכה הזה הולך להיות קשהההה. סחבק מגביל את עצמו ל5 סופגניות
14.9.2023,15:58,שמוליק,ביום
14.9.2023,15:58,אפל,לי כשהייתי ילד או לילדיי?
14.9.2023,16:01,ויני,גם וגם
14.9.2023,16:01,ויני,אני מחפש כל גננת אשכנזיה ביקום
14.9.2023,16:01,ויני,בינתיים גם לי וגם לילדיי היו רק גננות מזרחניות
14.9.2023,16:02,אפל,גן עירייה או מעון?
14.9.2023,16:02,ויני,גם וגם
14.9.2023,16:03,אפל,"אוקיי אז עכשיו שאני משחזר - לליה באמת כל הגננות היו מזרחיות, מהרגע שנכנסה למעון עד עכשיו שהיא בבית הספר (כולל)"
14.9.2023,16:03,ויני,גם מורה מזרחנית? דווקא שם יש יותר שכנזיות
14.9.2023,16:03,אפל,"לתאומים באמת גם היו כולן מזרחיות, אבל עכשיו עילי עם גננת אשכנזייה כמו שצריך <ההודעה נערכה>"
14.9.2023,16:03,ויני,למעשה עכשיו שאני חושב על זה למעט רמ אחד בכיתה יא כולם היו שכנזיםות <ההודעה נערכה>
14.9.2023,16:04,ויני,"אני מדבר על מחנכים, לא כל המורים"
14.9.2023,16:04,אפל,כן. המורה שלה עם שם משפחה ספרדי
14.9.2023,16:04,אפל,אני מדבר על המחנכת. נראה לך שאני מכיר את כל המורים שלה?
14.9.2023,16:04,dorgoldenberg,"דווקא לא. כלומר יש משהו מעצבן בנטייה היהודית לחשוב שקשה = טוב שמתבטאת בזה שחובה להגיד סליחות בחצות או שנוהגים להגיד קידוש לבנה במוצאי יום כיפור, אבל זה לא מה שהופך את זה לגרוע במיוחד. אני מדבר על זה שלוקחים טקסטים בשפה שמתה בימי הביניים ובכלל מדברים על כמה כאפות קבלנו מגויים ואין בהם שמץ של רוח או קשר לראש השנה ואף אחד לא מעז לשנות את זה וכולם ממשיכים לדקלם את אותם דברים רק כי גם אבא שלהם דקלם"
14.9.2023,16:05,dorgoldenberg,"לי לא הייתה, לקדם יש אבל הן חרדיות"
14.9.2023,16:05,אפל,בדיוק היום ביררתי איפה יש מניין סליחות מקוצר לערב ראש השנה.
14.9.2023,16:05,ויני,סליחות זה בכלל לא על בריאות ופרנסה
14.9.2023,16:06,אפל,איך אתה יודע? אתה לא אומר
14.9.2023,16:06,ויני,זה על אוי חרפונו מחרפים כיפכפונו מכפכפים אנחנו עם קקה
14.9.2023,16:06,ויני,אני לא אומר כי אני יודע
14.9.2023,16:06,אפל,חזקה עליך שנשתכח תלמודך
14.9.2023,16:06,ויני,למה ככה
14.9.2023,16:06,dorgoldenberg,לעם קקה גם שמוליק יסכים
14.9.2023,16:06,ויני,אני לא חכם גדול אבל גם לא סנילי עדיין
14.9.2023,16:06,אפל,"בוא איתי לערב יום כיפור בגוש, קצת יידישקיט <ההודעה נערכה>"
14.9.2023,16:06,ויני,נכון זה רלוונטי
14.9.2023,16:06,ויני,ערב יוהכ זה סליחות קצרו
14.9.2023,16:07,אפל,אני מדבר על היום עיון הזה
14.9.2023,16:07,ויני,אהה
14.9.2023,16:07,ויני,יום עיון קשה לי
14.9.2023,16:07,ויני,אם זה היה בערב הייתי שוקל ברצינות
14.9.2023,16:07,אפל,אז יום בקיאות
14.9.2023,16:07,ויני,"לא בבחינת עיון, בבחינת יום"
14.9.2023,16:08,אפל,מה אתה אומר
14.9.2023,16:08,ויני,אגב שמת לב להערה למטה? מתועד לצורך סרט דוקו על הישיבה ומלחמת יוהכ
14.9.2023,16:10,אפל,אם זו הסיבה שאתה בגללה לא מגיע - אני אדאג שיטשטשו אותך
14.9.2023,16:11,אפל,למרות שיצטרכו להשתמש במלא פיקסלים
14.9.2023,16:11,ויני,"חחח לא מפריע לי, סתם סקרן אותי <ההודעה נערכה>"
14.9.2023,16:15,שמוליק,"אהההה כן, זה אכן גזעני. לא הבנתי את השאלה"
14.9.2023,16:15,ויני,לאלאלא אני לא באמת מחפש גננת לשלוח את הילד דייקא
14.9.2023,16:16,ויני,"אני סתם מנסה להעביר נקודה שרוב מוחלט מאוד של הגגנות הוא מזרחי, ושל מורים הוא אשכנזי"
14.9.2023,16:16,ויני,לכן גננת מכות ילדים כי זה בגנים שלהם ובתרבות המחורבנת שלהם
14.9.2023,16:16,שמוליק,אה
14.9.2023,16:16,שמוליק,אז לא גזעני בכלל. מדע טהור
14.9.2023,16:17,ויני,בדיוק
14.9.2023,16:17,ויני,"כמו זו מטעם עוצמה יהודית שרצה לראשות מעלה אדומים שמגרשת ערבים מהעיר ומאיימת על בתי עסק לא להעסיק ערבים, היא לא גזענית כי היא אמרה את זה איזה 30 פעמים בראיון"
14.9.2023,16:18,שמוליק,נכון
14.9.2023,16:18,שמוליק,מה הביג דיל
14.9.2023,16:18,שמוליק,<המדיה לא נכללה>
14.9.2023,16:18,שמוליק,עוד אחד לא מבין מה הביג דיל
14.9.2023,16:18,שמוליק,ביג דיל אחר אמנם
14.9.2023,16:19,ויני,תכלס צודק
14.9.2023,16:19,שמוליק,"רבי בנימין, אתה זכית לאותו חינוך תיכוני כמו החבר החביב ירד?"
14.9.2023,16:19,ויני,זה ירד אחר לא?
14.9.2023,16:19,שמוליק,זה אחיין של חנן לדעתי
14.9.2023,16:19,שמוליק,"או בן דוד או אחיין, נראה לי אחיין"
14.9.2023,16:19,ויני,הם גם פתחתקוואים?
14.9.2023,16:20,שמוליק,איסי ירד (סב גאה אני בטוח) הוא בן לווייתו של אבי בנימין בדרך חזרה מבית כנסת נועם כל שבת
14.9.2023,16:20,שמוליק,הוא אחד מאיתנו!
14.9.2023,16:20,שמוליק,כולנו עם אחד!
14.9.2023,16:20,ויני,אבי בנימין זה יפה!
14.9.2023,16:21,אפל,"כבר דיברנו על זה, לא?"
14.9.2023,16:21,שמוליק,כן כן
14.9.2023,16:21,אפל,איסי ירד הוא אבא של שי ירד
14.9.2023,16:21,אפל,שי ירד הוא אבא של אלישע ירד
14.9.2023,16:21,ויני,אלישע ירד הוא אבא של הטרור היהודי
14.9.2023,16:21,אפל,"שי ירד נשוי לרינה ארנפלד, אחות של חיים ארנפלד"
14.9.2023,16:21,ויני,היא וצרתה מורטות את זקנו?
14.9.2023,16:21,שמוליק,הנה עוד שמאלן
14.9.2023,16:22,שמוליק,טרור יהודי. זה כמו שאני אגיד שאתה האבא של המשולשים העגולים
14.9.2023,16:22,אפל,זה הגנה! לא טרור
14.9.2023,16:22,שמוליק,איך יהודי טהור עם גוזמבות עבותות יכול להיות טרוריסט? מה הוא ערבי?
14.9.2023,16:23,שמוליק,הוא צועק אללה הוא אכבר?
14.9.2023,16:23,שמוליק,רק סטיגמות
14.9.2023,16:23,שמוליק,הוא חלוץ
14.9.2023,16:23,אפל,זה כמו שאתמול מישהו מהצוות שלי דיבר עם מישהו אחר על נטורי קרתא באירן.
14.9.2023,16:24,שמוליק,"ב-48 היו לוקחים אותו לפלמ""ח, נותנים לו דרגות סא""ל ו-50 חיילים ושולחים אותו לפעולות תגמול"
14.9.2023,16:24,אפל,"אמרתי שממש לא. הם לא אחים שלי, מצידי שייכנסו לתאי גזים"
14.9.2023,16:24,אפל,אין לי שום ערבות כלפיהם
14.9.2023,16:24,שמוליק,אוי אוי
14.9.2023,16:24,שמוליק,מה יש לך עם תאי גזים
14.9.2023,16:24,ויני,גוועלד
14.9.2023,16:24,אפל,שרק לא יקשרו אותי לאוויל הזה
14.9.2023,16:24,אפל,יעיל
14.9.2023,16:24,שמוליק,אי אפשר כבר סתם לכלוא
14.9.2023,16:24,ויני,אני ממש נגד כלא
14.9.2023,16:24,ויני,אמצעי יקר ולא אפקטיבי בעליל
14.9.2023,16:25,שמוליק,זה נכון אגב
14.9.2023,16:25,ויני,יש מלא מחקרים בעניין
14.9.2023,16:25,ויני,כלא זה ממש ממש גרוע
14.9.2023,16:25,שמוליק,כן
14.9.2023,16:27,שמוליק,https://www.facebook.com/100005810625030/posts/pfbid0ruPzuckQfq56asMpjTTxuFpW6k14c3U3a3my9aCzHsBuAWRqGPBkCHwoyWjcSg1Vl/?mibextid=Nif5oz
14.9.2023,16:27,שמוליק,באותו עניין
14.9.2023,16:27,שמוליק,הנה סוגיה שראויה להידון לפני ראש השנה בישיבות הסדר
14.9.2023,16:28,ויני,אני לא מבין איך אפשר לסמוך על בית משפט שכל הכוח בידיו ויש לו אג׳נדה שמאלנית בי.די.אסית מובהקת <ההודעה נערכה>
14.9.2023,16:28,שמוליק,אם כי אני בטוח שגם השיעור על חומרות בימים נוראים של הרב אוריה דור הוא highly relevant
14.9.2023,16:29,שמוליק,לפני יום כיפור סליחה. עוד יותר מתאים
14.9.2023,16:41,אפל,אני לא מבין מה יש להם מהרוצח הזה
14.9.2023,16:42,אפל,אובססיה
14.9.2023,16:43,שמוליק,נכון נכון
14.9.2023,16:45,ויני,"אני באמת מנסה לא לעשות להם דמוניזציה, אבל זה באמת קשה כשהם בעד כל מה שרע ונגד כל מה שטוב"
14.9.2023,16:46,שמוליק,אני כבר לא מנסה
14.9.2023,16:46,ויני,הם דמונים על אמת?
14.9.2023,16:47,שמוליק,"אין ודאות מוחלטת בכלום כמובן. אבל לדעתי המצב כבר מבוסס בצורה כזאת שנראה לי רציונלי להניח כנקודת מוצא שהם כן דמונים, ומי שרוצה להוכיח אחרת יצטרך להביא לכך ראיות"
14.9.2023,16:50,שמוליק,"אם מחר מישהו שאני אוהב (או אפילו לא מכיר, או אפילו מכיר כאדם די עלוב מוסרית אבל לא רשע מרושע) עושה דברים רשעים מרושעים אני אתן לו להנות מהספק פשוט כי באמת יכולים להיות הרבה הסברים (שאני טועה בשיפוט המוסרי, שאני לא מכיר את העובדות, שאני מוטה כנגדו בגלל שיקולים לא רלוונטיים, שהוא התבלבל, שהוא לא התכוון, שהוא האמין שהוא עושה טוב וכו' וכו')."
14.9.2023,19:52,ויני,"הקראוטהמר הזה כזה מאכער, מכל דבר הוא עושה ביזנס"
14.9.2023,19:52,אפל,לדעתי הוא לא מרוויח מזה כסף..
14.9.2023,19:53,אפל,תאמין לי - לא חסר לו
14.9.2023,20:57,אפל,<המדיה לא נכללה>
14.9.2023,22:27,dorgoldenberg,<המדיה לא נכללה>
14.9.2023,22:27,dorgoldenberg,שנה טובה
14.9.2023,22:28,ויני,מה אני רואה כאן?
14.9.2023,22:28,dorgoldenberg,את שר האנרגיה ובקרוב החוץ שלך מאחל שנה טובה
14.9.2023,22:29,ויני,אבל למה כמו ילד בן 5?
14.9.2023,22:33,שמוליק,זו הרמה חביבי
14.9.2023,22:47,אפל,יש לו איש סושיאל חדש <ההודעה נערכה>
14.9.2023,22:48,אפל,דווקא הרבה פעמים הוא די שנון
14.9.2023,22:48,שמוליק,"כן, יש הומור עצמי לאחרונה"
14.9.2023,22:49,אפל,<המדיה לא נכללה>
14.9.2023,22:49,אפל,בזכותי אמרנו נוסח מקוצר עכשיו בסליחות. תענוג
14.9.2023,22:49,אפל,קיצר בכחצי שעה
14.9.2023,22:49,ויני,החיים הטובים
14.9.2023,23:10,dorgoldenberg,אלוהים יודע כמה הוא היה צריך אותח
15.9.2023,13:35,שמוליק,"רבויית'י, שתהיה שנה טובה לכם ולכל ב""ב בתור שאר עמו ישראל. שתיכתבו בספרם של צדיקים גמורים לאלתר"
15.9.2023,13:36,ויני,אפשר בתוך חלק מצומצם ונבחר בקפידה של עמו ישראל?
15.9.2023,13:36,שמוליק,אני כולי חיובי
15.9.2023,13:37,ויני,מסתכל על החיים במשקפיים ורודים? על הרע לא חושב ואז יהיה לנו טוב? <ההודעה נערכה>
15.9.2023,13:38,שמוליק,תשמע
15.9.2023,13:38,שמוליק,יש בזה משהו
15.9.2023,13:38,שמוליק,ועדיין
15.9.2023,13:40,ויני,"תודה לך רבינו. יה""ר שייתמו קואליציותינו, ויקרע רוע גזר רפורמתינו. שנה טובה ומתוקה במידה"
15.9.2023,15:00,ויני,<המדיה לא נכללה>
15.9.2023,15:00,ויני,הצחיקתי
15.9.2023,15:15,אפל,שיהיה לכם חג שמח לפחות כמו גיסי שעבר מסע של 36 שעות מהארץ לאומן עם ילד בן 7 ו3 סנדוויצ’ים
15.9.2023,15:16,אפל,"המסע כלל: טיסה למולדובה, נסיעה של 12 שעות באוטובוס, עצירה באמצע של 7 שעות באיזה מחנה פליטים, עוד כמה שעות באיזו תחנת דלק"
15.9.2023,15:16,אפל,כיף חיים. מה לא עושים בשביל רבינו
15.9.2023,15:17,שמוליק,שנה של רפואת הנפש ורפואת הגוף לכולם בעזרת ה'
15.9.2023,15:30,dorgoldenberg,חברים שתהיה שנה של שפיות ונחת
15.9.2023,16:34,ויני,בחייך
15.9.2023,16:34,ויני,אני מניח שזה לא מר מנהג אשכנז הקדמון
15.9.2023,16:35,אפל,אח של נופר
17.9.2023,22:38,שמוליק,https://spotify.link/rmLnBCYUaDb
18.9.2023,10:53,dorgoldenberg,אני עדיין באמצע קגן
18.9.2023,10:53,dorgoldenberg,"אגב, כבר ציינתי בפורום הזה שאני לא אוהב צומות ובפרט את צום גדליה?"
18.9.2023,10:53,אפל,אני נרשם ליום חמישי
18.9.2023,10:53,dorgoldenberg,צדיק
18.9.2023,10:53,אפל,מי שיבוא גם - תבוא עליו הברכה
18.9.2023,10:54,dorgoldenberg,איך עבר עליכם ראש השנה? נכתבתם? השלכתם?
18.9.2023,10:55,ויני,פאאאאאאאאק! שכחתי לגמריייי!
18.9.2023,10:55,ויני,לא יכולתי לקרוא את ההודעה הזו אחריי הקפה?
18.9.2023,10:55,אפל,חחחחחחחחחחחחחח באמת?
18.9.2023,10:55,dorgoldenberg,חחחחחחחחחחחחחחחח
18.9.2023,10:55,dorgoldenberg,אין יותר ויני מזה
18.9.2023,10:55,אפל,כבר שברת?
18.9.2023,10:55,ויני,פאק ואני מת מצמא
18.9.2023,10:55,dorgoldenberg,גם זה שאתה לא אחרי קפה של בוקר בשעה הזאת
18.9.2023,10:55,ויני,לא קיבינמט <ההודעה נערכה>
18.9.2023,10:56,ויני,אוף אני רעב וצמא וממש ממש ממש ממש לא בא לי צום
18.9.2023,10:56,dorgoldenberg,לפחות עד שאתה קם לא נשארו כל כך הרבה שעות לצום
18.9.2023,10:56,ויני,הקטע הזה שם יומיים ברצף צריך לעבור מן העולם
18.9.2023,10:56,ויני,במיוחד בהתחשב בשנה הבאה
18.9.2023,10:56,dorgoldenberg,כן כולם כבר מציינים ששנה הבאה יהיה שלושה ימים
18.9.2023,10:56,ויני,"נו נו, מספיק בשביל להרגיש תחת"
18.9.2023,10:57,dorgoldenberg,אני זוכר שבצעירותנו היה איזה עשור ברצף של שלושה ימים
18.9.2023,10:57,ויני,מפתיע שאפל עוד לא אמר כלום
18.9.2023,10:57,ויני,נכון
18.9.2023,10:57,אפל,4 מתוך 5 שנים
18.9.2023,10:57,אפל,כמובן שידעתי את זה
18.9.2023,10:58,ויני,"בכלל כל הסיפור הזה של יומיים הוא סיפור מצוץ יותר מקטניות, אי אפשר לדלג על זה כבר? בחיית רבאק"
18.9.2023,10:58,אפל,אגב עוד יותר בצעירותנו היו מלא שנים של ראש השנה בשבת. אבל עכשיו בערך עשור זה לא קרה
18.9.2023,10:59,dorgoldenberg,זה די חסכוני
18.9.2023,10:59,ויני,כן כי זה אומר גם יוהכ וסוכות
18.9.2023,10:59,dorgoldenberg,אם לא הייתה תפילה ארוכה זה היה דווקא נחמד במובן מסוים
18.9.2023,10:59,ויני,לא
18.9.2023,10:59,dorgoldenberg,יום כיפור בשני
18.9.2023,10:59,ויני,זה יום חרבנא <ההודעה נערכה>
18.9.2023,10:59,dorgoldenberg,איפה היית שכל כך סבלת?
18.9.2023,10:59,dorgoldenberg,אנחנו התפללנו בבית אז זה חסך לא מעט כאב ראש
18.9.2023,10:59,אפל,"היינו בחיספין בראש השנה. היה די נחמד, למעט זה שתמיד קשה לנו עם התאומים"
18.9.2023,11:00,dorgoldenberg,במחיר של אנשים שלא אכפת להם מהתפילה
18.9.2023,11:00,אפל,למה?
18.9.2023,11:00,dorgoldenberg,באיזו קונסטלציה?
18.9.2023,11:00,ויני,"דווקא הייתי אצל אחותי והיה ממש סבבה, אבל הקטע הזה שאתה תקוע איפהשהו ליומיים הוא לא סבבה"
18.9.2023,11:00,dorgoldenberg,למה התפללנו או למה חסך?
18.9.2023,11:00,אפל,משפחה של נופר. בבית הארחה שם
18.9.2023,11:00,dorgoldenberg,הבנתי
18.9.2023,11:00,אפל,למה התפללתם?
18.9.2023,11:00,dorgoldenberg,להתפלל בבית כנסת עם ילדים קטנים זה לא כיף בכלל
18.9.2023,11:00,ויני,זה פשוט לא להתפלל
18.9.2023,11:01,אפל,אז פשוט החלטתם ששניכם לא?
18.9.2023,11:01,אפל,אני התפללתי ותיקין בשני הימים
18.9.2023,11:01,dorgoldenberg,כי סבא וסבתא שלי (כלומר סבתא שלי) החליטו שבגלל התפרצות קורונה הם לא רוצים ללכת לבית כנסת עם כל עם ישראל
18.9.2023,11:01,אפל,ונופר התפללה מוסף בנחת
18.9.2023,11:01,ויני,הצלחתי אולי עמידה אחת בכל הסיפור הזה
18.9.2023,11:01,dorgoldenberg,הבתי כנסת שאנחנו גדלנו בהם באמת לא מאפשרים תפילה עם ילדים
18.9.2023,11:01,dorgoldenberg,הקונספט בנוי על זה שנשים ישארו עם הילדים הקטנים בבית
18.9.2023,11:02,אפל,"אלא אם מישהו הולך לותיקין, ואז אפשר להתחלק יפה"
18.9.2023,11:02,dorgoldenberg,נכון אבל זה אומר שלא הולכים עם המשפחה וזה לא באותה תפילה. זה הנדוס שנוצר מכורח המציאות
18.9.2023,11:02,אפל,אכן
18.9.2023,11:03,dorgoldenberg,"לא סבבה. צריך לוותר על ההפרדה הקשיחה, לשנות את המבנה הפיזי ולהתארגן לזה שיש ילדים בחיים שלנו"
18.9.2023,11:03,אפל,בכל מקרה זה לא שעושים חינגה בתפילה... עזרת גברים ועזרת נשים
18.9.2023,11:03,dorgoldenberg,לא הבנתי
18.9.2023,11:04,אפל,"אני אומר שזה לא באמת ""תפילה משפחתית"" גם אם כולם יכולים להיות בתפילה"
18.9.2023,11:04,ויני,לחלופין לוותר על תפילה במתכונתה הנוכחית (או  על ילדים) <ההודעה נערכה>
18.9.2023,11:04,dorgoldenberg,"אם אתה לא יכול להיות עם הילדים שלך זה לא משפחתי, אפילו בלי לפתוח את נושא ההפרדה"
18.9.2023,11:05,dorgoldenberg,אנחנו תחת ההנחה שלא נוותר על אף אחד מאלה
18.9.2023,11:05,ויני,אני לגמריי בעד שינויים מסיביים בתפילות ימים נוראים
18.9.2023,11:06,אפל,יש לכם משהו קונקרטי?
18.9.2023,11:07,ויני,"בלי הפרדה, יותר קצר, רחבה מותאמת לילדים, תפילת ילדים רלוונטית, וכמובן כמות אינסופית של חטיפים"
18.9.2023,11:07,אפל,מה זה בלי הפרדה? תפילה משותפת?
18.9.2023,11:07,אפל,"כלומר, אם ככה אז תמיד. למה רק בימים נוראים?"
18.9.2023,11:07,שמוליק,אני התחלתי וסיימתי ספר של סוזן וולף בתפילות. היה נהדר
18.9.2023,11:07,dorgoldenberg,לפחות בלי הפרדה קשוחה
18.9.2023,11:07,שמוליק,אמנם בלי קפה
18.9.2023,11:07,dorgoldenberg,מי הגברת?
18.9.2023,11:07,ויני,אהנ
18.9.2023,11:07,dorgoldenberg,לך אין ילדים לרוץ אחריהם. הם רצים לבד
18.9.2023,11:08,ויני,אני מבין שהתפללת בכוונה גדולה <ההודעה נערכה>
18.9.2023,11:08,ויני,חביבי הוא ראשו ורובו בברמצווה
18.9.2023,11:08,dorgoldenberg,אגב לתחושתי בהרבה מקומות אחרי הקורונה רמת ההפרדה ירדה
18.9.2023,11:08,dorgoldenberg,כמובן שלא בבית כנסת נעם ודומיו
18.9.2023,11:08,ויני,טפי לא תדרוך כף רגלי במקום הזה
18.9.2023,11:08,שמוליק,פילוסופית. תלמידה של נייגל
18.9.2023,11:09,dorgoldenberg,אז מה תקרא ביום כיפור?
18.9.2023,11:10,שמוליק,https://en.wikipedia.org/wiki/Susan_R._Wolf
18.9.2023,11:10,אפל,ביום כיפור הוא יקשיב לחזנות שלי
18.9.2023,11:10,אפל,"הוא לא צריך לקרוא, רק להתענג"
18.9.2023,11:10,שמוליק,אההה לא אלמן ישראל
18.9.2023,11:11,שמוליק,התפללתי בהחלט
18.9.2023,11:11,אפל,בקיצור - ההצעה שלכם לא באמת מתאימה לבתי כנסת אורתודוכסיים.
18.9.2023,11:11,אפל,יש בעיה להורים בשנים מאוד מסוימות בחייהם
18.9.2023,11:12,dorgoldenberg,מה אתה מגדיר אורתודוקסיה?
18.9.2023,11:12,אפל,כל השאר יכולים להתפלל בסדר גמור
18.9.2023,11:12,שמוליק,"תשמע, ב-4 שעות אפשר להתפלל בכוונה ולקרוא. יש מספיק זמן"
18.9.2023,11:12,dorgoldenberg,להוריד מחיצות בלתי עבירות שמבטלות לגמרי את האפשרות של הורים להעביר את הילדים ביניהם?
18.9.2023,11:12,שמוליק,"ההפך, זה מעשיר"
18.9.2023,11:12,אפל,"אוקיי, זה סבבה"
18.9.2023,11:13,ויני,"איך? אם כל הילדים וההורים שלהם מתחרפנים מסביב, וכך הטרחנים עסוקים בלהגיד שששש!!"
18.9.2023,11:13,שמוליק,אצלנו הילדים כבר מתפללים בעצמם (חוץ מדניאל שמסתדרת לה)
18.9.2023,11:13,dorgoldenberg,"ולגבי ילדים - חדר ילדים, תפילת ילדים וכו'"
18.9.2023,11:13,ויני,במחילה מה אורטודוקסי במחיצה?
18.9.2023,11:13,dorgoldenberg,אבל התחלתי בזה שהבתי כנסת האלה לא מתאימים להורים עם ילדים..
18.9.2023,11:14,dorgoldenberg,חוץ מזה שבכללי מחיצה זה קונספט שצריך לעבור שינוי
18.9.2023,11:14,ויני,אני לגמריי בעד להפריד את התרחים לבתי כנסת נפרדים
18.9.2023,11:14,ויני,לעבור נקודה
18.9.2023,11:14,ויני,אפל אני מבין שאתה מהמפגינים נגד המניין השוויוני <ההודעה נערכה>
18.9.2023,11:24,אפל,אתה באמת חושב שבבית הכנסת צריך לשבת בישיבה מעורבת ביחד?
18.9.2023,11:31,אפל,אני לא מבין את השאלה..
18.9.2023,11:47,שמוליק,לא מסכים. בתי כנסת רק של צעירים זה משמעותית פחות טוב
18.9.2023,11:48,ויני,כי אין יידישקייט
18.9.2023,11:48,ויני,אין ריח של בנגיי והרינג
18.9.2023,11:48,שמוליק,גם
18.9.2023,11:48,ויני,זה חלק מהחוויה
18.9.2023,11:48,שמוליק,אל תזלזל ביידישקייט
18.9.2023,11:48,ויני,חדמש
18.9.2023,11:48,ויני,"לא מזלזל, פשוט מכיר אותך"
18.9.2023,11:49,שמוליק,וגם בסוף תפילה זו פעילות קולקטיבית
18.9.2023,11:49,שמוליק,כלומר תפילה בציבור
18.9.2023,11:49,שמוליק,"וכקולקטיב, ציבור של צעירים הוא מאוד חד גוני"
18.9.2023,11:49,שמוליק,זה כמו שאני מעדיף לגור בבניין לא רק של צעירים
18.9.2023,11:50,שמוליק,או שכונה
18.9.2023,11:50,אפל,"טוב, אז מעבר לזה שכמובן אין אף צל צילו של ביסוס הלכתי שמאפשר דבר שמתקרב לזה."
18.9.2023,11:51,ויני,"נשאל את זה ככה, אם מחיצה בתפילה, אז למה לא בחתונה בישיבה? ובישיבת וועד בית, וכןכ"
18.9.2023,11:51,שמוליק,"רבי בנימין, תנסה לחשוב רגע על הנושא בניטרול הרגש האנטי-דתי המובהק של ויני"
18.9.2023,11:51,ויני,"אם זה לא צנוע, זה לא צנוע, ואם אין בעיה אז אין בעיה"
18.9.2023,11:51,אפל,"כלומר, אין לי בעיה שנשים יובילו את התפילה במידת האפשר ברמה ההלכתית."
18.9.2023,11:51,ויני,"אגב מבחינה הלכתית, אין מקום לנשים בבית כנסת בכלל, עזרת נשים זה שיקוץ משוקץ"
18.9.2023,11:52,שמוליק,"עזוב רגע את ההלכה (אפשר לחזור אליה אח""כ) אבל קודם כל מבחינת תיאור המצב"
18.9.2023,11:52,ויני,"למה ככה? אני דוס טרור, לצד השפוי כמובן"
18.9.2023,11:52,אפל,אוקיי. אז אתה שואל מה הסיבה לזה שיש חשיבות להפרדה בתפילה?
18.9.2023,11:53,שמוליק,אני לא בעד לבטל את ההפרדה. אני רק חושב על זה אומר שיהיו אשר יהיו הטעמים להפרדה וגם אם הם מוצדקים - ההפרדה גורמת לכך שהפעילות הקולקטיבית הזאת מתבצעת רק בין גברין
18.9.2023,11:53,שמוליק,ם
18.9.2023,11:54,שמוליק,וזה אומר שבהכרח לא יהיה מי שיטפל בילדים
18.9.2023,11:54,אפל,לדעתי זה בגלל שתפילה מתיימרת להיות פעולה שצריכה לתת כלים ומרחב שמאפשרים התקרבות רוחנית - ששהייה בתצורה מעורבת פחות מאפשרים אותם
18.9.2023,11:54,אפל,וזאת בניגוד לועד בית או חתונה - ששם האירוע הוא חברתי ולא (לפחות לא בעיקר) רוחני
18.9.2023,11:54,שמוליק,"כלומר, או שחלק מהגברים לא יהיו שם כי הם מטפלים בילדים ואז הנשים יוכלו להתפלל עם עצמן, או שהנשים יטפלו בילדים כדי שהגברים יתפללו בינם לבין עצמם"
18.9.2023,11:55,שמוליק,אני לא ככ משוכנע שזה לא מתאפשר
18.9.2023,11:55,שמוליק,"כלומר, אני מכיר בתי כנסת"
18.9.2023,11:55,שמוליק,ואפילו הייתי פה ושם בתפילות שבהן הרגשתי חוויה כלשהי (אם כי זה המיעוט שבמיעוט)
18.9.2023,11:55,שמוליק,לא מדובר על קרנבל פגאני
18.9.2023,11:56,שמוליק,לשון המעטה
18.9.2023,11:56,אפל,"בסדר, אבל זה לא אומר שזה המקום שאליו היינו רוצים לשאוף"
18.9.2023,11:56,שמוליק,לאלא
18.9.2023,11:56,אפל,"אל תחשוב על תפילת יום חול רגילה, וגם לא על שבת"
18.9.2023,11:56,אפל,תחשוב על מוסף ביום כיפור
18.9.2023,11:56,שמוליק,אני לא מדבר על תפילה בהדרים
18.9.2023,11:56,שמוליק,"אני מדבר על יום כיפור בישיבה, סבבה?"
18.9.2023,11:56,שמוליק,בוא. בסוף זה מאוד מכובד
18.9.2023,11:56,שמוליק,כל אחד עם עצמו
18.9.2023,11:56,שמוליק,אז שרים
18.9.2023,11:57,שמוליק,"כלומר, לא ראיתי שם אנשים שעושים דברים שמביך או אינטימי מדי לעשות ליד נשים"
18.9.2023,11:58,שמוליק,"בוא נאמר, האגו הפסיכולוגי שלי עובד פול טיים כשאני בעיצומה של פעילות משותפת עם הרב ביק, חזי ומלקולם גדלה.. <ההודעה נערכה>"
18.9.2023,11:58,אפל,אני דווקא כן חושב ששהייה מעורבת בתפילה - גם אם מדובר באנשים ליברלים יותר - ויודע מה? אפילו חילונים - מפספסת קצת מהחוויה שאליה היינו רוצים לשאוף
18.9.2023,11:59,שמוליק,"אתה אולי צודק, אבל זה דיון קצת אחר"
18.9.2023,11:59,שמוליק,אני לא דיברתי על תפילה עם ליברלים או חילונים.
